x,y,z,time_norm,energy_norm,frame_index,time_s
2.2009124755859375,-17.942596435546875,-14.30300521850586,0.9446640316198532,0.05935613811016083,239,1.2746666666666666
1.141143798828125,-16.571182250976562,-17.03573226928711,0.9486166007898108,0.03789892420172691,240,1.28
0.01983642578125,-16.708099365234375,-18.392642974853516,0.9525691699597684,0.027370141819119453,241,1.2853333333333334
-2.138397216796875,-18.453598022460938,-18.206470489501953,0.9565217391297258,0.023723706603050232,242,1.2906666666666666
-4.7127532958984375,-19.958877563476562,-18.26742935180664,0.9604743082996835,0.0332162082195282,243,1.296
-6.9283599853515625,-20.035629272460938,-19.162090301513672,0.9644268774696408,0.03230598568916321,244,1.3013333333333332
-9.518524169921875,-19.5128173828125,-19.52627182006836,0.9683794466395985,0.02523249201476574,245,1.3066666666666666
-11.691604614257812,-18.874053955078125,-19.648693084716797,0.9723320158095561,0.02917979285120964,246,1.312
-13.098648071289062,-18.56085205078125,-20.14352798461914,0.9762845849795135,0.026692595332860947,247,1.3173333333333332
-14.25970458984375,-18.832534790039062,-20.548938751220703,0.9802371541494711,0.050637781620025635,248,1.3226666666666667
-14.94354248046875,-18.73956298828125,-20.566509246826172,0.9841897233194288,0.04845263436436653,249,1.328
-15.34075927734375,-17.66241455078125,-20.457965850830078,0.9881422924893862,0.04083642736077309,250,1.3333333333333333
-16.802597045898438,-15.033493041992188,-20.21634292602539,0.9920948616593438,0.02622598223388195,251,1.3386666666666667
-20.814620971679688,-10.714523315429688,-20.063465118408203,0.9960474308293014,0.02062821574509144,252,1.344
-29.471023559570312,-8.181961059570312,-21.11624526977539,0.9999999999992588,0.0,253,1.3493333333333333
